,time,location
1035,1681777038,4S|4T|4W|5S
1036,1681777039,4S|4T|4W|5S
1037,1681777040,4S|4T|4W|5S
1038,1681777041,4S|4T|4W|5S
1039,1681777042,4S|4T|4W|5S
1040,1681777043,4S|4T|4W|5S
1041,1681777044,4S|4T|4W|5S
1042,1681777045,4S|4T|4W|5S
1043,1681777046,4S|4T|4W|5S
1044,1681777047,4S|4T|4W|5S
1045,1681777048,4S|4T|4W|5S
1046,1681777049,4S|4T|4W|5S
1047,1681777050,4S|4T|4W|5S
1048,1681777051,4S|4T|4W|5S
1049,1681777052,4S|4T|4W|5S
1050,1681777053,4S|4T|4W|5S
1051,1681777054,4S|4T|4W|5S
1052,1681777055,4S|4T|4W|5S
1053,1681777056,4S|4T|4W|5S
1054,1681777057,4S|4T|4W|5S
1055,1681777058,4S|4T|4W|5S
1056,1681777059,4S|4T|4W|5S
1057,1681777060,4S|4T|4W|5S
1058,1681777061,4S|4T|4W|5S
1059,1681777062,4S|4T|4W|5S
1060,1681777063,4S|4T|4W|5S
1061,1681777064,4S|4T|4W|5S
1062,1681777065,4S|4T|4W|5S
1063,1681777066,4S|4T|4W|5S
1064,1681777067,4S|4T|4W|5S
1065,1681777068,4S|4T|4W|5S
1066,1681777069,4S|4T|4W|5S
1067,1681777070,4S|4T|4W|5S
1068,1681777071,4S|4T|4W|5S
1069,1681777072,4S|4T|4W|5S
1070,1681777073,4S|4T|4W|5S
1071,1681777074,4S|4T|4W|5S
1072,1681777075,4S|4T|4W|5S
1073,1681777076,4S|4T|4W|5S
1074,1681777077,4S|4T|4W|5S
1075,1681777078,4S|4T|4W|5S
1076,1681777079,4S|4T|4W|5S
1077,1681777080,4S|4T|4W|5S
1078,1681777081,4S|4T|4W|5S
1079,1681777082,4S|4T|4W|5S
1080,1681777083,4S|4T|4W|5S
1081,1681777084,4S|4T|4W|5S
1082,1681777085,4S|4T|4W|5S
1083,1681777086,4S|4T|4W|5S
1084,1681777087,4S|4T|4W|5S
1085,1681777088,4S|4T|4W|5S
1086,1681777089,4S|4T|4W|5S
1087,1681777090,4S|4T|4W|5S
1088,1681777091,4S|4T|4W|5S
1089,1681777092,4S|4T|4W|5S
1090,1681777093,4S|4T|4W|5S
1091,1681777094,4S|4T|4W|5S
1092,1681777095,4S|4T|4W|5S
1093,1681777096,4S|4T|4W|5S
1094,1681777097,4S|4T|4W|5S
1095,1681777098,4S|4T|4W|5S
1096,1681777099,4S|4T|4W|5S
1097,1681777100,4S|4T|4W|5S
1098,1681777101,4S|4T|4W|5S
1099,1681777102,4S|4T|4W|5S
1100,1681777103,4S|4T|4W|5S
1101,1681777104,4S|4T|4W|5S
1102,1681777105,4S|4T|4W|5S
1103,1681777106,4S|4T|4W|5S
1104,1681777107,4S|4T|4W|5S
1105,1681777108,4S|4T|4W|5S
1106,1681777109,4S|4T|4W|5S
1107,1681777110,4S|4T|4W|5S
1108,1681777111,4S|4T|4W|5S
1109,1681777112,4S|4T|4W|5S
1110,1681777113,4S|4T|4W|5S
1111,1681777114,4S|4T|4W|5S
1112,1681777115,4S|4T|4W|5S
1113,1681777116,4S|4T|4W|5S
1114,1681777117,4S|4T|4W|5S
1115,1681777118,4S|4T|4W|5S
1116,1681777119,4S|4T|4W|5S
1117,1681777120,4S|4T|4W|5S
1118,1681777121,4S|4T|4W|5S
1119,1681777122,4S|4T|4W|5S
1120,1681777123,4S|4T|4W|5S
1121,1681777124,4S|4T|4W|5S
1122,1681777125,4S|4T|4W|5S
1123,1681777126,4S|4T|4W|5S
1124,1681777127,4S|4T|4W|5S
1125,1681777128,4S|4T|4W|5S
1126,1681777129,4S|4T|4W|5S
1127,1681777130,4S|4T|4W|5S
1128,1681777131,4S|4T|4W|5S
1129,1681777132,4S|4T|4W|5S
1130,1681777133,4S|4T|4W|5S
1131,1681777134,4S|4T|4W|5S
1132,1681777135,4S|4T|4W|5S
1133,1681777136,4S|4T|4W|5S
1134,1681777137,4S|4T|4W|5S
1135,1681777138,4S|4T|4W|5S
1136,1681777139,4S|4T|4W|5S
1137,1681777140,4S|4T|4W|5S
1138,1681777141,4S|4T|4W|5S
1139,1681777142,4S|4T|4W|5S
1140,1681777143,4S|4T|4W|5S
1141,1681777144,4S|4T|4W|5S
1142,1681777145,4S|4T|4W|5S
1143,1681777146,4S|4T|4W|5S
1144,1681777147,4S|4T|4W|5S
1145,1681777148,4S|4T|4W|5S
1146,1681777149,4S|4T|4W|5S
1147,1681777150,4S|4T|4W|5S
1148,1681777151,4S|4T|4W|5S
1149,1681777152,4S|4T|4W|5S
1150,1681777153,4S|4T|4W|5S
1151,1681777154,4S|4T|4W|5S
1152,1681777155,4S|4T|4W|5S
1153,1681777156,4S|4T|4W|5S
1154,1681777157,4S|4T|4W|5S
1155,1681777158,4S|4T|4W|5S
1156,1681777159,4S|4T|4W|5S
1157,1681777160,4S|4T|4W|5S
1158,1681777161,4S|4T|4W|5S
1159,1681777162,4S|4T|4W|5S
1160,1681777163,4S|4T|4W|5S
1161,1681777164,4S|4T|4W|5S
1162,1681777165,4S|4T|4W|5S
1163,1681777166,4S|4T|4W|5S
1164,1681777167,4S|4T|4W|5S
1165,1681777168,4S|4T|4W|5S
1166,1681777169,4S|4T|4W|5S
1167,1681777170,4S|4T|4W|5S
1168,1681777171,4S|4T|4W|5S
1169,1681777172,4S|4T|4W|5S
1170,1681777173,4S|4T|4W|5S
1171,1681777174,4S|4T|4W|5S
1172,1681777175,4S|4T|4W|5S
1173,1681777176,4S|4T|4W|5S
1174,1681777177,4S|4T|4W|5S
1175,1681777178,4S|4T|4W|5S
1176,1681777179,4S|4T|4W|5S
1177,1681777180,4S|4T|4W|5S
1178,1681777181,4S|4T|4W|5S
1179,1681777182,4S|4T|4W|5S
1180,1681777183,4S|4T|4W|5S
1181,1681777184,4S|4T|4W|5S
1182,1681777185,4S|4T|4W|5S
1183,1681777186,4S|4T|4W|5S
1184,1681777187,4S|4T|4W|5S
1185,1681777188,4S|4T|4W|5S
1186,1681777189,4S|4T|4W|5S
1187,1681777190,4S|4T|4W|5S
1188,1681777191,4S|4T|4W|5S
1189,1681777192,4S|4T|4W|5S
1190,1681777193,4S|4T|4W|5S
1191,1681777194,4S|4T|4W|5S
1192,1681777195,4S|4T|4W|5S
1193,1681777196,4S|4T|4W|5S
1194,1681777197,4S|4T|4W|5S
1195,1681777198,4S|4T|4W|5S
1196,1681777199,4S|4T|4W|5S
1197,1681777200,4S|4T|4W|5S
1198,1681777201,4S|4T|4W|5S
1199,1681777202,4S|4T|4W|5S
1200,1681777203,4S|4T|4W|5S
1201,1681777204,4S|4T|4W|5S
1202,1681777205,4S|4T|4W|5S
1203,1681777206,4S|4T|4W|5S
1204,1681777207,4S|4T|4W|5S
1205,1681777208,4S|4T|4W|5S
1206,1681777209,4S|4T|4W|5S
1207,1681777210,4S|4T|4W|5S
1208,1681777211,4S|4T|4W|5S
1209,1681777212,4S|4T|4W|5S
1210,1681777213,4S|4T|4W|5S
1211,1681777214,4S|4T|4W|5S
1212,1681777215,4S|4T|4W|5S
1213,1681777216,4S|4T|4W|5S
1214,1681777217,4S|4T|4W|5S
1215,1681777218,4S|4T|4W|5S
1216,1681777219,4S|4T|4W|5S
1217,1681777220,4S|4T|4W|5S
1218,1681777221,4S|4T|4W|5S
1219,1681777222,4S|4T|4W|5S
1220,1681777223,4S|4T|4W|5S
1221,1681777224,4S|4T|4W|5S
1222,1681777225,4S|4T|4W|5S
1223,1681777226,4S|4T|4W|5S
1224,1681777227,4S|4T|4W|5S
1225,1681777228,4S|4T|4W|5S
1226,1681777229,4S|4T|4W|5S
1227,1681777230,4S|4T|4W|5S
1228,1681777231,4S|4T|4W|5S
1229,1681777232,4S|4T|4W|5S
1230,1681777233,4S|4T|4W|5S
1231,1681777234,4S|4T|4W|5S
1232,1681777235,4S|4T|4W|5S
1233,1681777236,4S|4T|4W|5S
1234,1681777237,4S|4T|4W|5S
1235,1681777238,4S|4T|4W|5S
1236,1681777239,4S|4T|4W|5S
1237,1681777240,4S|4T|4W|5S
1238,1681777241,4S|4T|4W|5S
1239,1681777242,4S|4T|4W|5S
1240,1681777243,4S|4T|4W|5S
1241,1681777244,4S|4T|4W|5S
1242,1681777245,4S|4T|4W|5S
1243,1681777246,4S|4T|4W|5S
1244,1681777247,4S|4T|4W|5S
1245,1681777248,4S|4T|4W|5S
1246,1681777249,4S|4T|4W|5S
1247,1681777250,4S|4T|4W|5S
1248,1681777251,4S|4T|4W|5S
1249,1681777252,4S|4T|4W|5S
1250,1681777253,4S|4T|4W|5S
1251,1681777254,4S|4T|4W|5S
1252,1681777255,4S|4T|4W|5S
1253,1681777256,4S|4T|4W|5S
1254,1681777257,4S|4T|4W|5S
1255,1681777258,4S|4T|4W|5S
1256,1681777259,4S|4T|4W|5S
1257,1681777260,4S|4T|4W|5S
1258,1681777261,4S|4T|4W|5S
1259,1681777262,4S|4T|4W|5S
1260,1681777263,4S|4T|4W|5S
1261,1681777264,4S|4T|4W|5S
1262,1681777265,4S|4T|4W|5S
1263,1681777266,4S|4T|4W|5S
1264,1681777267,4S|4T|4W|5S
1265,1681777268,4S|4T|4W|5S
1266,1681777269,4S|4T|4W|5S
1267,1681777270,4S|4T|4W|5S
1268,1681777271,4S|4T|4W|5S
1269,1681777272,4S|4T|4W|5S
1270,1681777273,4S|4T|4W|5S
1271,1681777274,4S|4T|4W|5S
1272,1681777275,4S|4T|4W|5S
1273,1681777276,4S|4T|4W|5S
1274,1681777277,4S|4T|4W|5S
1275,1681777278,4S|4T|4W|5S
1276,1681777279,4S|4T|4W|5S
1277,1681777280,4S|4T|4W|5S
1278,1681777281,4S|4T|4W|5S
1279,1681777282,4S|4T|4W|5S
1280,1681777283,4S|4T|4W|5S
1281,1681777284,4S|4T|4W|5S
1282,1681777285,4S|4T|4W|5S
1283,1681777286,4S|4T|4W|5S
1284,1681777287,4S|4T|4W|5S
1285,1681777288,4S|4T|4W|5S
1286,1681777289,4S|4T|4W|5S
1287,1681777290,4S|4T|4W|5S
1288,1681777291,4S|4T|4W|5S
1289,1681777292,4S|4T|4W|5S
1290,1681777293,4S|4T|4W|5S
1291,1681777294,4S|4T|4W|5S
1292,1681777295,4S|4T|4W|5S
1293,1681777296,4S|4T|4W|5S
1294,1681777297,4S|4T|4W|5S
1295,1681777298,4S|4T|4W|5S
1296,1681777299,4S|4T|4W|5S
1297,1681777300,4S|4T|4W|5S
1298,1681777301,4S|4T|4W|5S
1299,1681777302,4S|4T|4W|5S
1300,1681777303,4S|4T|4W|5S
1301,1681777304,4S|4T|4W|5S
1302,1681777305,4S|4T|4W|5S
1303,1681777306,4S|4T|4W|5S
1304,1681777307,4S|4T|4W|5S
1305,1681777308,4S|4T|4W|5S
1306,1681777309,4S|4T|4W|5S
1307,1681777310,4S|4T|4W|5S
1308,1681777311,4S|4T|4W|5S
1309,1681777312,4S|4T|4W|5S
1310,1681777313,4S|4T|4W|5S
1311,1681777314,4S|4T|4W|5S
1312,1681777315,4S|4T|4W|5S
1313,1681777316,4S|4T|4W|5S
1314,1681777317,4S|4T|4W|5S
1315,1681777318,4S|4T|4W|5S
1316,1681777319,4S|4T|4W|5S
1317,1681777320,4S|4T|4W|5S
1318,1681777321,4S|4T|4W|5S
1319,1681777322,4S|4T|4W|5S
1320,1681777323,4S|4T|4W|5S
1321,1681777324,4S|4T|4W|5S
1322,1681777325,4S|4T|4W|5S
1323,1681777326,4S|4T|4W|5S
1324,1681777327,4S|4T|4W|5S
1325,1681777328,4S|4T|4W|5S
1326,1681777329,4S|4T|4W|5S
1327,1681777330,4S|4T|4W|5S
1328,1681777331,4S|4T|4W|5S
1329,1681777332,4S|4T|4W|5S
1330,1681777333,4S|4T|4W|5S
1331,1681777334,4S|4T|4W|5S
1332,1681777335,4S|4T|4W|5S
1333,1681777336,4S|4T|4W|5S
1334,1681777337,4S|4T|4W|5S
1335,1681777338,4S|4T|4W|5S
1336,1681777339,4S|4T|4W|5S
1337,1681777340,4S|4T|4W|5S
1338,1681777341,4S|4T|4W|5S
1339,1681777342,4S|4T|4W|5S
1340,1681777343,4S|4T|4W|5S
1341,1681777344,4S|4T|4W|5S
1342,1681777345,4S|4T|4W|5S
1343,1681777346,4S|4T|4W|5S
1344,1681777347,4S|4T|4W|5S
1345,1681777348,4S|4T|4W|5S
1346,1681777349,4S|4T|4W|5S
1347,1681777350,4S|4T|4W|5S
1348,1681777351,4S|4T|4W|5S
1349,1681777352,4S|4T|4W|5S
1350,1681777353,4S|4T|4W|5S
1351,1681777354,4S|4T|4W|5S
1352,1681777355,4S|4T|4W|5S
1353,1681777356,4S|4T|4W|5S
1354,1681777357,4S|4T|4W|5S
1355,1681777358,4S|4T|4W|5S
1356,1681777359,4S|4T|4W|5S
1357,1681777360,4S|4T|4W|5S
1358,1681777361,4S|4T|4W|5S
1359,1681777362,4S|4T|4W|5S
1360,1681777363,4S|4T|4W|5S
1361,1681777364,4S|4T|4W|5S
1362,1681777365,4S|4T|4W|5S
1363,1681777366,4S|4T|4W|5S
1364,1681777367,4S|4T|4W|5S
1365,1681777368,4S|4T|4W|5S
1366,1681777369,4S|4T|4W|5S
1367,1681777370,4S|4T|4W|5S
1368,1681777371,4S|4T|4W|5S
1369,1681777372,4S|4T|4W|5S
1370,1681777373,4S|4T|4W|5S
1371,1681777374,4S|4T|4W|5S
1372,1681777375,4S|4T|4W|5S
1373,1681777376,4S|4T|4W|5S
1374,1681777377,4S|4T|4W|5S
1375,1681777378,4S|4T|4W|5S
1376,1681777379,4S|4T|4W|5S
1377,1681777380,4S|4T|4W|5S
1378,1681777381,4S|4T|4W|5S
1379,1681777382,4S|4T|4W|5S
1380,1681777383,4S|4T|4W|5S
1381,1681777384,4S|4T|4W|5S
1382,1681777385,4S|4T|4W|5S
1383,1681777386,4S|4T|4W|5S
1384,1681777387,4S|4T|4W|5S
1385,1681777388,4S|4T|4W|5S
1386,1681777389,4S|4T|4W|5S
1387,1681777390,4S|4T|4W|5S
1388,1681777391,4S|4T|4W|5S
1389,1681777392,4S|4T|4W|5S
1390,1681777393,4S|4T|4W|5S
1391,1681777394,4S|4T|4W|5S
1392,1681777395,4S|4T|4W|5S
1393,1681777396,4S|4T|4W|5S
1394,1681777397,4S|4T|4W|5S
1395,1681777398,4S|4T|4W|5S
1396,1681777399,4S|4T|4W|5S
1397,1681777400,4S|4T|4W|5S
1398,1681777401,4S|4T|4W|5S
1399,1681777402,4S|4T|4W|5S
1400,1681777403,4S|4T|4W|5S
1401,1681777404,4S|4T|4W|5S
1402,1681777405,4S|4T|4W|5S
1403,1681777406,4S|4T|4W|5S
1404,1681777407,4S|4T|4W|5S
1405,1681777408,4S|4T|4W|5S
1406,1681777409,4S|4T|4W|5S
1407,1681777410,4S|4T|4W|5S
1408,1681777411,4S|4T|4W|5S
1409,1681777412,4S|4T|4W|5S
1410,1681777413,4S|4T|4W|5S
1411,1681777414,4S|4T|4W|5S
1412,1681777415,4S|4T|4W|5S
1413,1681777416,4S|4T|4W|5S
1414,1681777417,4S|4T|4W|5S
1415,1681777418,4S|4T|4W|5S
1416,1681777419,4S|4T|4W|5S
1417,1681777420,4S|4T|4W|5S
1418,1681777421,4S|4T|4W|5S
1419,1681777422,4S|4T|4W|5S
1420,1681777423,4S|4T|4W|5S
1421,1681777424,4S|4T|4W|5S
1422,1681777425,4S|4T|4W|5S
1423,1681777426,4S|4T|4W|5S
1424,1681777427,4S|4T|4W|5S
1425,1681777428,4S|4T|4W|5S
1426,1681777429,4S|4T|4W|5S
1427,1681777430,4S|4T|4W|5S
1428,1681777431,4S|4T|4W|5S
1429,1681777432,4S|4T|4W|5S
1430,1681777433,4S|4T|4W|5S
1431,1681777434,4S|4T|4W|5S
1432,1681777435,4S|4T|4W|5S
1433,1681777436,4S|4T|4W|5S
1434,1681777437,4S|4T|4W|5S
1435,1681777438,4S|4T|4W|5S
1436,1681777439,4S|4T|4W|5S
1437,1681777440,4S|4T|4W|5S
1438,1681777441,4S|4T|4W|5S
1439,1681777442,4S|4T|4W|5S
1440,1681777443,4S|4T|4W|5S
1441,1681777444,4S|4T|4W|5S
1442,1681777445,4S|4T|4W|5S
1443,1681777446,4S|4T|4W|5S
1444,1681777447,4S|4T|4W|5S
1445,1681777448,4S|4T|4W|5S
1446,1681777449,4S|4T|4W|5S
1447,1681777450,4S|4T|4W|5S
1448,1681777451,4S|4T|4W|5S
1449,1681777452,4S|4T|4W|5S
1450,1681777453,4S|4T|4W|5S
1451,1681777454,4S|4T|4W|5S
1452,1681777455,4S|4T|4W|5S
1453,1681777456,4S|4T|4W|5S
1454,1681777457,4S|4T|4W|5S
1455,1681777458,4S|4T|4W|5S
1456,1681777459,4S|4T|4W|5S
1457,1681777460,4S|4T|4W|5S
1458,1681777461,4S|4T|4W|5S
1459,1681777462,4S|4T|4W|5S
1460,1681777463,4S|4T|4W|5S
1461,1681777464,4S|4T|4W|5S
1462,1681777465,4S|4T|4W|5S
1463,1681777466,4S|4T|4W|5S
1464,1681777467,4S|4T|4W|5S
1465,1681777468,4S|4T|4W|5S
1466,1681777469,4S|4T|4W|5S
1467,1681777470,4S|4T|4W|5S
1468,1681777471,4S|4T|4W|5S
1469,1681777472,4S|4T|4W|5S
1470,1681777473,4S|4T|4W|5S
1471,1681777474,4S|4T|4W|5S
1472,1681777475,4S|4T|4W|5S
1473,1681777476,4S|4T|4W|5S
1474,1681777477,4S|4T|4W|5S
1475,1681777478,4S|4T|4W|5S
1476,1681777479,4S|4T|4W|5S
1477,1681777480,4S|4T|4W|5S
1478,1681777481,4S|4T|4W|5S
1479,1681777482,4S|4T|4W|5S
1480,1681777483,4S|4T|4W|5S
1481,1681777484,4S|4T|4W|5S
1482,1681777485,4S|4T|4W|5S
1483,1681777486,4S|4T|4W|5S
1484,1681777487,4S|4T|4W|5S
1485,1681777488,4S|4T|4W|5S
1486,1681777489,4S|4T|4W|5S
1487,1681777490,4S|4T|4W|5S
1488,1681777491,4S|4T|4W|5S
1489,1681777492,4S|4T|4W|5S
1490,1681777493,4S|4T|4W|5S
1491,1681777494,4S|4T|4W|5S
1492,1681777495,4S|4T|4W|5S
1493,1681777496,4S|4T|4W|5S
1494,1681777497,4S|4T|4W|5S
1495,1681777498,4S|4T|4W|5S
1496,1681777499,4S|4T|4W|5S
1497,1681777500,4S|4T|4W|5S
1498,1681777501,4S|4T|4W|5S
1499,1681777502,4S|4T|4W|5S
1500,1681777503,4S|4T|4W|5S
1501,1681777504,4S|4T|4W|5S
1502,1681777505,4S|4T|4W|5S
1503,1681777506,4S|4T|4W|5S
1504,1681777507,4S|4T|4W|5S
1505,1681777508,4S|4T|4W|5S
1506,1681777509,4S|4T|4W|5S
1507,1681777510,4S|4T|4W|5S
1508,1681777511,4S|4T|4W|5S
1509,1681777512,4S|4T|4W|5S
1510,1681777513,4S|4T|4W|5S
1511,1681777514,4S|4T|4W|5S
1512,1681777515,4S|4T|4W|5S
1513,1681777516,4S|4T|4W|5S
1514,1681777517,4S|4T|4W|5S
1515,1681777518,4S|4T|4W|5S
1516,1681777519,4S|4T|4W|5S
1517,1681777520,4S|4T|4W|5S
1518,1681777521,4S|4T|4W|5S
1519,1681777522,4S|4T|4W|5S
1520,1681777523,4S|4T|4W|5S
1521,1681777524,4S|4T|4W|5S
1522,1681777525,4S|4T|4W|5S
1523,1681777526,4S|4T|4W|5S
1524,1681777527,4S|4T|4W|5S
1525,1681777528,4S|4T|4W|5S
1526,1681777529,4S|4T|4W|5S
1527,1681777530,4S|4T|4W|5S
1528,1681777531,4S|4T|4W|5S
1529,1681777532,4S|4T|4W|5S
1530,1681777533,4S|4T|4W|5S
1531,1681777534,4S|4T|4W|5S
1532,1681777535,4S|4T|4W|5S
1533,1681777536,4S|4T|4W|5S
1534,1681777537,4S|4T|4W|5S
1535,1681777538,4S|4T|4W|5S
1536,1681777539,4S|4T|4W|5S
1537,1681777540,4S|4T|4W|5S
1538,1681777541,4S|4T|4W|5S
1539,1681777542,4S|4T|4W|5S
1540,1681777543,4S|4T|4W|5S
1541,1681777544,4S|4T|4W|5S
1542,1681777545,4S|4T|4W|5S
1543,1681777546,4S|4T|4W|5S
1544,1681777547,4S|4T|4W|5S
1545,1681777548,4S|4T|4W|5S
1546,1681777549,4S|4T|4W|5S
1547,1681777550,4S|4T|4W|5S
1548,1681777551,4S|4T|4W|5S
1549,1681777552,4S|4T|4W|5S
1550,1681777553,4S|4T|4W|5S
1551,1681777554,4S|4T|4W|5S
1552,1681777555,4S|4T|4W|5S
1553,1681777556,4S|4T|4W|5S
1554,1681777557,4S|4T|4W|5S
1555,1681777558,4S|4T|4W|5S
1556,1681777559,4S|4T|4W|5S
1557,1681777560,4S|4T|4W|5S
1558,1681777561,4S|4T|4W|5S
1559,1681777562,4S|4T|4W|5S
1560,1681777563,4S|4T|4W|5S
1561,1681777564,4S|4T|4W|5S
1562,1681777565,4S|4T|4W|5S
1563,1681777566,4S|4T|4W|5S
1564,1681777567,4S|4T|4W|5S
1565,1681777568,4S|4T|4W|5S
1566,1681777569,4S|4T|4W|5S
1567,1681777570,4S|4T|4W|5S
1568,1681777571,4S|4T|4W|5S
1569,1681777572,4S|4T|4W|5S
1570,1681777573,4S|4T|4W|5S
1571,1681777574,4S|4T|4W|5S
1572,1681777575,4S|4T|4W|5S
1573,1681777576,4S|4T|4W|5S
1574,1681777577,4S|4T|4W|5S
1575,1681777578,4S|4T|4W|5S
1576,1681777579,4S|4T|4W|5S
1577,1681777580,4S|4T|4W|5S
1578,1681777581,4S|4T|4W|5S
1579,1681777582,4S|4T|4W|5S
1580,1681777583,4S|4T|4W|5S
1581,1681777584,4S|4T|4W|5S
1582,1681777585,4S|4T|4W|5S
1583,1681777586,4S|4T|4W|5S
1584,1681777587,4S|4T|4W|5S
1585,1681777588,4S|4T|4W|5S
1586,1681777589,4S|4T|4W|5S
1587,1681777590,4S|4T|4W|5S
1588,1681777591,4S|4T|4W|5S
1589,1681777592,4S|4T|4W|5S
1590,1681777593,4S|4T|4W|5S
1591,1681777594,4S|4T|4W|5S
1592,1681777595,4S|4T|4W|5S
1593,1681777596,4S|4T|4W|5S
1594,1681777597,4S|4T|4W|5S
1595,1681777598,4S|4T|4W|5S
1596,1681777599,4S|4T|4W|5S
1597,1681777600,4S|4T|4W|5S
1598,1681777601,4S|4T|4W|5S
1599,1681777602,4S|4T|4W|5S
1600,1681777603,4S|4T|4W|5S
1601,1681777604,4S|4T|4W|5S
1602,1681777605,4S|4T|4W|5S
1603,1681777606,4S|4T|4W|5S
1604,1681777607,4S|4T|4W|5S
1605,1681777608,4S|4T|4W|5S
1606,1681777609,4S|4T|4W|5S
1607,1681777610,4S|4T|4W|5S
1608,1681777611,4S|4T|4W|5S
1609,1681777612,4S|4T|4W|5S
1610,1681777613,4S|4T|4W|5S
1611,1681777614,4S|4T|4W|5S
1612,1681777615,4S|4T|4W|5S
1613,1681777616,4S|4T|4W|5S
1614,1681777617,4S|4T|4W|5S
1615,1681777618,4S|4T|4W|5S
1616,1681777619,4S|4T|4W|5S
1617,1681777620,4S|4T|4W|5S
1618,1681777621,4S|4T|4W|5S
1619,1681777622,4S|4T|4W|5S
1620,1681777623,4S|4T|4W|5S
1621,1681777624,4S|4T|4W|5S
1622,1681777625,4S|4T|4W|5S
1623,1681777626,4S|4T|4W|5S
1624,1681777627,4S|4T|4W|5S
1625,1681777628,4S|4T|4W|5S
1626,1681777629,4S|4T|4W|5S
1627,1681777630,4S|4T|4W|5S
1628,1681777631,4S|4T|4W|5S
1629,1681777632,4S|4T|4W|5S
1630,1681777633,4S|4T|4W|5S
1631,1681777634,4S|4T|4W|5S
1632,1681777635,4S|4T|4W|5S
1633,1681777636,4S|4T|4W|5S
1634,1681777637,4S|4T|4W|5S
1635,1681777638,4S|4T|4W|5S
1636,1681777639,4S|4T|4W|5S
1637,1681777640,4S|4T|4W|5S
1638,1681777641,4S|4T|4W|5S
1639,1681777642,4S|4T|4W|5S
1640,1681777643,4S|4T|4W|5S
1641,1681777644,4S|4T|4W|5S
1642,1681777645,4S|4T|4W|5S
1643,1681777646,4S|4T|4W|5S
1644,1681777647,4S|4T|4W|5S
1645,1681777648,4S|4T|4W|5S
1646,1681777649,4S|4T|4W|5S
1647,1681777650,4S|4T|4W|5S
1648,1681777651,4S|4T|4W|5S
1649,1681777652,4S|4T|4W|5S
1650,1681777653,4S|4T|4W|5S
1651,1681777654,4S|4T|4W|5S
1652,1681777655,4S|4T|4W|5S
1653,1681777656,4S|4T|4W|5S
1654,1681777657,4S|4T|4W|5S
1655,1681777658,4S|4T|4W|5S
1656,1681777659,4S|4T|4W|5S
1657,1681777660,4S|4T|4W|5S
1658,1681777661,4S|4T|4W|5S
1659,1681777662,4S|4T|4W|5S
1660,1681777663,4S|4T|4W|5S
1661,1681777664,4S|4T|4W|5S
1662,1681777665,4S|4T|4W|5S
1663,1681777666,4S|4T|4W|5S
1664,1681777667,4S|4T|4W|5S
1665,1681777668,4S|4T|4W|5S
1666,1681777669,4S|4T|4W|5S
1667,1681777670,4S|4T|4W|5S
1668,1681777671,4S|4T|4W|5S
1669,1681777672,4S|4T|4W|5S
1670,1681777673,4S|4T|4W|5S
1671,1681777674,4S|4T|4W|5S
1672,1681777675,4S|4T|4W|5S
1673,1681777676,4S|4T|4W|5S
1674,1681777677,4S|4T|4W|5S
1675,1681777678,4S|4T|4W|5S
1676,1681777679,4S|4T|4W|5S
1677,1681777680,4S|4T|4W|5S
1678,1681777681,4S|4T|4W|5S
1679,1681777682,4S|4T|4W|5S
1680,1681777683,4S|4T|4W|5S
1681,1681777684,4S|4T|4W|5S
1682,1681777685,4S|4T|4W|5S
1683,1681777686,4S|4T|4W|5S
1684,1681777687,4S|4T|4W|5S
1685,1681777688,4S|4T|4W|5S
1686,1681777689,4S|4T|4W|5S
1687,1681777690,4S|4T|4W|5S
1688,1681777691,4S|4T|4W|5S
1689,1681777692,4S|4T|4W|5S
1690,1681777693,4S|4T|4W|5S
1691,1681777694,4S|4T|4W|5S
1692,1681777695,4S|4T|4W|5S
1693,1681777696,4S|4T|4W|5S
1694,1681777697,4S|4T|4W|5S
1695,1681777698,4S|4T|4W|5S
1696,1681777699,4S|4T|4W|5S
1697,1681777700,4S|4T|4W|5S
1698,1681777701,4S|4T|4W|5S
1699,1681777702,4S|4T|4W|5S
1700,1681777703,4S|4T|4W|5S
1701,1681777704,4S|4T|4W|5S
1702,1681777705,4S|4T|4W|5S
1703,1681777706,4S|4T|4W|5S
1704,1681777707,4S|4T|4W|5S
1705,1681777708,4S|4T|4W|5S
1706,1681777709,4S|4T|4W|5S
1707,1681777710,4S|4T|4W|5S
1708,1681777711,4S|4T|4W|5S
1709,1681777712,4S|4T|4W|5S
1710,1681777713,4S|4T|4W|5S
1711,1681777714,4S|4T|4W|5S
1712,1681777715,4S|4T|4W|5S
1713,1681777716,4S|4T|4W|5S
1714,1681777717,4S|4T|4W|5S
1715,1681777718,4S|4T|4W|5S
1716,1681777719,4S|4T|4W|5S
1717,1681777720,4S|4T|4W|5S
1718,1681777721,4S|4T|4W|5S
1719,1681777722,4S|4T|4W|5S
1720,1681777723,4S|4T|4W|5S
1721,1681777724,4S|4T|4W|5S
1722,1681777725,4S|4T|4W|5S
1723,1681777726,4S|4T|4W|5S
1724,1681777727,4S|4T|4W|5S
1725,1681777728,4S|4T|4W|5S
1726,1681777729,4S|4T|4W|5S
1727,1681777730,4S|4T|4W|5S
1728,1681777731,4S|4T|4W|5S
1729,1681777732,4S|4T|4W|5S
1730,1681777733,4S|4T|4W|5S
1731,1681777734,4S|4T|4W|5S
1732,1681777735,4S|4T|4W|5S
1733,1681777736,4S|4T|4W|5S
